0,1,NO2 AQI,O3 Mean,clusterid
-0.017235622900178466,-0.8062510437479693,0.05304213755628073,-0.06291035666610666,0
0.3562216518697694,1.1743245951239831,-0.4615137643639843,-0.8849658994455867,0
-0.9304183316833379,-0.7341738195954731,0.13880145454299156,-1.3729741049509503,1
-0.3455882897641026,-0.5087797566651533,1.1679132583835217,-0.8136159827462608,1
-0.39329334844551755,-1.0603101255979923,0.5675980394765457,-1.4892780727019979,1
-0.7092333420789885,-0.9447320344182712,1.1250335998901662,-1.0313593522693296,1
-0.4227330891585852,0.07586137416017256,-0.16135615491049635,-1.0426203871019253,1
1.385216092016007,-0.5029159623466717,-0.2471154718972072,-1.2115359095908595,1
0.8718046812461342,-0.5807594817638471,-0.4186341058706289,-1.1176639232263426,1
-0.5566105409359593,-1.9121691711358406,0.9963946244101,-1.3279299656205679,1
0.04057610735821443,-1.0110345799299076,1.5109505263303649,-1.3316235850456593,1
-0.3532357939217694,-1.2632519703893277,1.5109505263303649,-1.3504520352857592,1
-0.1691123708254123,-1.5110241111801068,2.540062330170895,-1.5343222120323805,1
-0.3204745570620799,0.5265919431753744,2.5829419886642504,-1.3054078959553765,1
1.5151279084377638,2.4823471826865178,1.7682284772904975,-1.1327086657626901,1
1.7596994969083102,-0.7987562346917232,1.1250335998901662,-1.1214476309300947,1
0.8866134394438984,-1.0690314932156126,2.411423354690829,-1.3354072927494114,1
-0.18446611698309773,-0.5520291926525239,2.411423354690829,-1.5193675577746932,1
-1.0946472741524578,-0.07930672200654368,1.7682284772904975,-1.4630623836117154,1
1.5936103577383973,-1.1200871591879826,0.7819963319433229,-1.3241462579168157,1
0.4688495903439849,0.016145485092703526,0.5675980394765457,-1.3203625502130636,1
0.5809698177846547,-0.6652628196087702,0.7391166734499675,-1.1364923734664423,1
1.2293875237508183,-0.3011475382790871,0.8248759904366783,-0.6221783905921355,1
0.29305157660035114,-1.1237614839256669,1.3394318923569433,-1.0613587490633645,1
-0.6294590074920883,-0.5287751034647843,0.48183872248983495,-1.1964911670545118,1
0.6885798174690112,1.7995829591661923,-0.20423581340385177,-0.49082968030474017,0
0.026504990385554872,0.17632965528107652,0.13880145454299156,-0.8286607252826086,0
1.5837155636495694,-0.7617772679717869,0.26744043002305784,-0.9187490039433736,1
1.9610331477603615,-1.2495432446719121,0.8248759904366783,-0.5509185621714702,1
-0.7814254768314529,0.15644262705412137,0.3960794055031241,-0.5809179589655049,1
1.563492192816743,-2.1336463517465436,0.2245607715297024,-0.9225327116471256,1
1.0118715527000157,-0.28548988450385404,0.31032008851641324,-0.3932640745151314,1
-1.0274154767968307,-0.6323521740215644,0.7391166734499675,-0.6184847711670439,1
1.4506096197597949,-0.9527841027650301,1.0392742829034554,-0.6672225299225177,1
1.309358798768507,2.260063093764402,1.9826267697572746,-0.9825315052351951,1
0.040534757493850104,-0.7197806561116014,0.8677556489300337,-0.5058744228410876,1
0.6923511400418284,-0.09905976962805718,0.7391166734499675,-0.3594809700173445,1
-0.8829541038528861,-0.013705319562069057,1.1679132583835217,-0.6672225299225177,1
0.5793212050395763,-1.281242813058236,1.8539877942772083,-1.1664917702604771,1
-0.014631183080863724,-0.24693856237057502,0.31032008851641324,-0.9637931432737559,1
-0.10435561126857087,-0.7867951621630314,0.010162479062925315,-0.7273114117892481,0
0.7863020125355569,-0.739585197044561,0.26744043002305784,-0.7573108085832828,0
-0.2785096703836709,-1.210921840097229,0.010162479062925315,0.030961629698410528,0
1.5869561647220691,-1.3710831558444316,-0.16135615491049635,-0.34065251977724487,0
1.8623222441701013,-1.4850418283486313,0.13880145454299156,-0.8099223633211692,0
-1.0973780852577448,-0.3300964199207741,0.9535149659167446,-0.903704261407026,1
0.7341011661470818,-1.2051359217323347,1.1679132583835217,-1.4892780727019979,1
-0.05430442670802367,-0.6014044591287611,0.13880145454299156,0.24861491094281846,0
2.1975918863828614,-0.6352052953228202,0.48183872248983495,-0.9825315052351951,0
-0.39553624759386385,-0.38261455353058427,1.1250335998901662,-1.057665129638273,1
1.4238483550882073,-0.47002416767207267,0.696237014956612,-0.836138052411452,1
-1.5372668820587791,-1.1860017551606714,-0.332874788883918,-0.7160503769566524,0
0.9856726197625043,-0.9270739728758244,0.13880145454299156,-0.6822672724588655,0
-0.7106118010025887,-0.8849367438330127,0.13880145454299156,-0.7347887389180918,0
0.4338274834595467,0.8814420726002706,0.05304213755628073,-0.014082509631971982,0
1.926599616861376,-1.195828036552043,0.2245607715297024,-0.6484841679610787,0
0.524131925402933,-0.8368665898332721,0.7391166734499675,-0.40074140164397515,1
-0.5403059057441157,-0.9147977596881574,0.9106353074233892,0.05717731878869309,1
0.6002809703119365,1.0524147270750137,-0.03271717943043011,0.15483301285696244,0
-1.156138775639453,-1.2295721672221644,0.5675980394765457,-0.5246127848025267,0
0.8725883426192275,0.7289884361377001,0.31032008851641324,-0.5358738196351224,0
-0.17354628176124368,1.3273014141411825,0.8248759904366783,-0.5246127848025267,1
0.22183803660607695,-1.1633873279840716,0.5675980394765457,-0.2993920881506145,1
1.463424503005246,-0.6374007580817636,0.05304213755628073,0.3049200851057966,0
1.7076617341041609,-0.9000922387260593,-0.5901527398440506,0.5039250926674266,2
-0.16491870749031093,-0.30857511900005336,-0.16135615491049635,-0.27687001848542325,0
-0.32210364873876257,-0.3598137381657185,-0.2471154718972072,-0.20552010178609734,0
-0.47512242525967996,-0.7313713889327671,0.26744043002305784,-0.17173699728831077,0
0.20009655730830683,-0.000470225138977709,0.26744043002305784,-0.3519135546098405,0
-0.0929046449567503,-1.9780422637221164,0.5247183809831903,-0.48704597260098803,0
-1.1712633065909814,-1.1655336014012523,1.1250335998901662,-0.08543242633129791,0
1.325700747992486,1.6720665459761492,0.9963946244101,0.000872144625715265,0
-0.6275432313732779,-0.010856493251154842,0.8677556489300337,-0.14921492762311953,0
-0.06129120439731395,0.8958782167590158,0.8677556489300337,-0.18678173982465823,0
0.956672791663073,-1.1109473663579437,0.7391166734499675,-0.20552010178609734,0
-1.4930418935724052,-1.1165463424402677,0.696237014956612,-0.1004771688676457,0
1.5115501098230677,-0.8812545916999522,0.4389590639964795,-0.0028214747993763533,0
0.6126840943717402,-0.9662995251690291,0.4389590639964795,0.21861551414878372,0
-0.2527148844538257,0.43705211484477097,0.8248759904366783,0.7404068241519345,2
0.5010611400115018,-1.7516897400045415,0.2245607715297024,0.7291457893193388,0
1.4241232920123799,-0.15341074963666923,0.09592179604963615,0.10978887352657993,2
-0.5312225930860138,-0.7150580738223486,0.48183872248983495,-0.10795449599648917,0
-0.5092688354697139,-1.2821095239827436,0.7819963319433229,-0.1942590669535017,0
-0.6458854791226003,0.19710185284090467,1.1679132583835217,-0.27687001848542325,0
0.963462893597212,2.614429802800525,1.1679132583835217,0.49266405783483097,0
-0.5918486005424048,-1.5955307171422197,0.8677556489300337,0.6014906984570347,0
-0.8257637697001657,-0.30010400574945006,0.13880145454299156,0.2674433611829187,0
0.8548012850893063,-1.313752890966568,-0.11847649641714095,-0.38200303968253574,0
3.1293502639125723,2.8184890840164427,0.9535149659167446,0.12104990835917555,0
4.3374311805611026,-0.8817694551963888,0.4389590639964795,0.1735713748184015,0
2.647447869119464,2.334278056148352,0.2245607715297024,-0.19804277465725387,0
6.029419852104837,-1.3232586206118118,0.09592179604963615,0.41383681400666156,0
4.6403806131805245,-1.064789455496094,0.696237014956612,0.6014906984570347,0
1.9767127751840234,0.08546750240684722,0.8248759904366783,0.06843835362128872,0
3.2824848912272384,-1.1686711447436298,1.210792916876877,0.11348249295167123,0
3.766977340384977,-1.1110115103089768,0.9106353074233892,-1.1664917702604771,0
8.633803765519954,-0.4070445554722942,0.9535149659167446,0.04591628395609746,0
1.9973687725001579,-0.08905258881505042,1.3823115508502988,-0.4468666003182867,1
3.4701689692895754,0.20040836180249905,1.0392742829034554,1.1007599387949945,0
1.5568445362071663,5.040862492668531,-0.11847649641714095,0.8079730331475082,2
3.015511207311155,0.03583495151746405,0.48183872248983495,0.5564465591266522,2
3.8252009627619934,3.727127749183091,0.3960794055031241,0.5151861275000222,0
5.239036369979534,-0.901244480373882,-0.20423581340385177,0.28239801544060533,0
2.0668751148976456,3.500912416899469,-1.2762272757377373,1.4385909837728628,2
6.144527655210744,4.507918647632451,1.210792916876877,0.6202290604184738,2
4.431687210887764,-1.0889452867688965,0.696237014956612,0.05717731878869309,0
5.7781516345042,4.194752342269421,-1.447745909711159,0.7178847544867432,0
3.1769869362633347,3.5462594661202207,0.5247183809831903,1.476067707695741,2
4.141530026840508,-0.7474949764943877,0.35319974700976864,0.856710791902982,2
2.6268968675392754,2.684003686487384,1.2536725753702325,0.25987594577541406,0
9.910744563426004,-0.6237118438391607,1.1679132583835217,0.16609404768955774,1
2.637621830623569,0.5588438232215487,1.210792916876877,0.22987654898137935,1
3.553062060392689,-0.6027777281941643,0.8677556489300337,-0.22651067071405562,1
7.281392997679463,-1.487277580803171,-0.20423581340385177,0.676534234581452,2
5.160274273293883,-1.559186658388251,0.4389590639964795,2.027858414492926,2
2.6457318896962816,-1.2136738987605473,0.8248759904366783,1.2996748580779631,2
-1.3248810823706254,-0.2921525770225865,-1.5763848851912252,0.9205833814734645,2
-1.259788557942225,1.7709777367687525,-1.6192645436845805,0.5377081971652131,2
-2.0588364513504747,-1.492332622096237,-1.6192645436845805,0.5301407817577092,2
-2.5858680432388583,-0.26359184096393085,-1.7050238606712915,0.07969938845388434,2
-0.8346797870133141,0.7083653034102582,-1.7479035191646468,-0.12669285795792826,2
-0.9940159654556702,0.25392156719874726,-1.7479035191646468,0.23366025668513152,2
-2.6739603297407655,0.0005798435159172222,-1.7907831776580023,0.49635767725992225,2
-1.4992101910616438,0.781481741914832,-1.7479035191646468,0.5426630524915554,2
-3.765153996443132,1.9114670147114867,-1.7050238606712915,0.45131353792953977,2
-1.683792056917199,-1.1779461808514577,-1.7907831776580023,0.27870439601551433,2
-1.8274023868894884,-0.7706673185383305,-1.7907831776580023,2.0203810873640826,2
-1.5590836030692992,0.0042801679303977325,-1.5763848851912252,1.1157145930526808,2
-1.0976779376597494,-0.6233242782818466,-1.5763848851912252,1.1044535582200858,2
-3.35136087196461,1.2102850134105756,-1.6192645436845805,1.2546307187475805,2
-1.8525461672438315,-0.012295119231506349,-1.7050238606712915,0.6990563042466432,0
-2.587933472004164,2.1187184951978555,-1.8765424946447131,2.117946693153691,2
-0.7317818796129822,0.012097583853527813,-1.7050238606712915,0.946799070563747,2
-1.2880629443275589,-0.6123944702534032,-1.4906255682045144,0.4888803501310788,2
-2.541863008651669,0.2837964564540689,-1.662144202177936,1.2771527884127718,2
-0.5436495898213219,0.4342805900747463,-1.7907831776580023,0.8192340679801038,2
-1.149017079295859,0.5340772182763656,-1.7050238606712915,0.49635767725992225,2
-1.8535120802505136,0.15184780594558062,-1.7050238606712915,0.4701419881696397,2
-2.015696841213301,-0.7151449111434147,-1.7050238606712915,1.036887349224512,2
-1.16731161896034,-0.5180486467279561,-1.7479035191646468,0.9994106253016338,2
-1.9102573133104421,0.2902207269738407,-1.361986592724448,0.8116666525725995,2
-1.994438553804697,0.5561840959047344,-1.4048662512178034,0.4100531063029094,2
-1.7728828667988543,0.14819681633622556,-1.5335052266978697,0.28239801544060533,2
-1.1179964700116762,-0.27565851261882335,2.4543030131841843,-0.2956083804468624,0
-3.441895375991327,0.8115260978180856,-0.16135615491049635,-0.1942590669535017,0
-1.7339631289516109,0.5408054291790162,2.540062330170895,-0.010388890206880363,1
-2.443786181673665,-0.5332305186780847,1.4680708678370096,0.44761991850444843,0
-1.595662945718339,-0.6497115678825132,1.6395895018104312,0.7103173390792389,0
-0.9541311188536322,-0.7962327590287828,0.8248759904366783,0.8904938964007689,2
-2.5703643513582044,1.3159166796965578,0.6533573564632565,0.7854509634823169,0
-1.652565644359937,1.526841933142815,0.26744043002305784,0.5414018165903047,2
-1.9960913937519251,-0.0403890417232729,0.31032008851641324,0.51140241979627,2
-1.6987355553646881,-0.4877599065331749,0.26744043002305784,0.4363588836718528,2
-1.9977957911754034,-0.6020410703993075,0.8248759904366783,1.055715799464612,2
-2.526678594683041,0.22003944419372978,0.9963946244101,0.19987715218734464,0
-2.130977377427681,0.004539475376951849,0.5247183809831903,0.38753103663771815,0
-2.344384857964257,-0.14473902902114125,0.09592179604963615,0.75166785898453,2
-1.452855368113453,-0.8243044840121748,-0.4615137643639843,0.41383681400666156,2
-1.8248699035072153,-0.0510833456652679,-0.4186341058706289,0.4550972456332919,2
-1.3840485504313689,2.421675784346745,-0.5901527398440506,1.0143652795593208,2
-0.6535413410665074,0.4910416884336528,-0.8045510323108277,0.7253620816155867,2
-1.4198245629934192,0.17192163211620318,-0.9331900077908939,-0.26182527594907545,2
-0.6927593143674035,0.018242621410990992,-0.16135615491049635,-0.494613388008492,0
-2.3424741185679614,-0.4477070223316013,-0.11847649641714095,0.7741899286497214,2
-1.8362215934888897,-0.8370542644935115,0.31032008851641324,-0.8811821917418347,0
-1.486729188332309,-0.7352923557852915,-0.5901527398440506,0.13978827032061464,0
-1.4516115283538022,0.7770133306669064,-0.5901527398440506,-0.9287488028747185,0
-1.3989518641195633,0.32537927904885605,-0.2471154718972072,0.1623103399858059,2
-1.6448991901625272,0.3765455602801998,-0.20423581340385177,-0.104170788292737,0
-1.76948594763715,-0.8377070255563712,-0.5901527398440506,1.0031042447267247,2
-2.4097077578035506,-0.28057077030834304,-0.7616713738174722,1.4985897773609322,2
-1.5229992753452741,-0.25423272890426574,-0.2471154718972072,1.4685903805668974,2
-1.685210819764754,-0.6789831540830059,-0.6759120568307614,1.79516039071217,2
-1.532067560003612,4.0244159071111385,-0.20423581340385177,0.7291457893193388,2
-2.1517022977479066,-0.04639080589488581,0.13880145454299156,1.0256263143919164,2
-1.6647691307107109,2.1997159537769266,-0.5043934228573397,0.714101046782991,2
-0.2995857192027302,1.3253040161740723,-0.03271717943043011,1.0294100220956686,2
-2.617036339884406,1.14277607137031,0.13880145454299156,0.3274421547709878,0
-2.050386105498154,0.17694787645779317,-0.11847649641714095,0.6877952694140476,2
-1.275907975738833,0.06898207534833684,-0.4186341058706289,1.1420203704216243,2
-1.0551062013535568,0.6301557158764047,-0.8903103492975385,1.566155986356506,2
-2.264575287064134,0.42400473292064766,-0.8045510323108277,1.055715799464612,2
-1.3117202497158174,2.835857443920617,0.26744043002305784,0.02339421429090621,0
-2.6096281357534297,-0.6295672553252779,0.35319974700976864,-0.0028214747993763533,0
-1.5989109872509948,-0.3419679697507658,-0.11847649641714095,0.3762700018051225,2
-1.2620881757102707,-0.31269261557918043,-0.11847649641714095,-0.8099223633211692,0
-1.264597248701255,-0.08089433923661327,0.31032008851641324,0.29744275797695313,2
-1.7446257592513095,-0.46019356094280484,-0.5901527398440506,0.34248689730733595,2
-0.9479436596112377,0.7895446548418836,-0.5901527398440506,0.8229276874051952,2
-2.4260163681071347,0.2907682990789917,-0.07559683792378552,-0.09669346116389353,0
-0.984774688860681,0.8864328480742063,0.4389590639964795,0.05717731878869309,0
-0.8452440417310182,1.4721515593437238,0.010162479062925315,-0.21308751719360167,0
-2.905696007144665,0.883803151722666,0.010162479062925315,1.1908482174557595,2
-1.0644809910709423,0.7536473451175012,-0.16135615491049635,0.8679718267355776,2
-0.6997885998043423,0.4021255585269763,0.13880145454299156,0.9918432098941289,2
-1.282341682100998,1.368645913316426,0.010162479062925315,0.5564465591266522,2
-1.4613979494326075,0.0588767550744894,-0.03271717943043011,0.5564465591266522,2
-1.5298668776405506,-0.2111928090601995,-0.2471154718972072,0.28239801544060533,2
-2.067500767948424,-0.023429370942959438,-0.5472730813506951,0.8079730331475082,2
